customer_id,full_name,cpf_cnpj,date_of_birth,annual_income_brl,declared_occupation,risk_rating,registration_date,country,state,city,beneficial_owner,pep,kyc_tier,kyc_risk_score,sanctions_list_hit
C100859,Customer 860,5928318358,1959-04-11,9269,Lawyer,Low,2024-10-18,BR,AM,Manaus,No,Yes,L1,49,No
C100860,Customer 861,42197583532,2002-12-12,26336,Consultant,Medium,2021-08-23,BR,RN,Natal,No,No,L3,54,No
C100861,Customer 862,12113556736,1971-01-23,13160,Dentist,Low,2024-04-17,BR,DF,Brasília,No,No,L2,40,No
C100862,Customer 863,6441706338,2010-09-19,20419,Mechanic,Low,2022-01-31,BR,AM,Manaus,Yes,No,L2,28,No
C100863,Customer 864,46069647539,1970-03-20,19165,Nurse,Low,2020-02-19,BR,PE,Recife,No,No,L3,67,No
C100864,Customer 865,70322774005,1966-03-24,10934,Student,Medium,2021-06-09,BR,SC,Florianópolis,Yes,No,L3,27,No
C100865,Customer 866,33841075633,2013-07-19,14714,Store Owner,Low,2022-11-07,BR,SP,Campinas,No,No,L2,61,No
C100866,Customer 867,35882700019,1977-09-11,28390,Entrepreneur,Low,2021-05-08,BR,PE,Recife,No,No,L3,57,No
C100867,Customer 868,47713969948,1959-10-01,16013,Dentist,Low,2025-03-13,BR,DF,Brasília,No,No,L1,45,No
C100868,Customer 869,59793599756,1986-05-02,28637,Entrepreneur,Medium,2021-10-08,BR,SC,Florianópolis,No,Yes,L3,46,No
C100869,Customer 870,68913057510,1966-12-12,19770,Mechanic,Low,2021-05-27,BR,CE,Fortaleza,No,No,L2,84,No
C100870,Customer 871,90482655013,1978-02-06,21368,Freelancer,Medium,2023-09-27,BR,PE,Recife,No,No,L1,76,No
C100871,Customer 872,38543525566,1999-03-26,14096,Teacher,High,2023-03-08,BR,RS,Porto Alegre,Yes,No,L1,98,No
C100872,Customer 873,6540793976,1978-04-30,9472,Driver,Low,2022-01-22,BR,SP,Campinas,No,No,L3,76,No
C100873,Customer 874,58641481072,2009-10-10,36376,Mechanic,Low,2022-05-18,BR,SP,Campinas,No,No,L3,38,No
C100874,Customer 875,84227176920,1992-05-25,9811,Accountant,Low,2022-03-05,BR,RJ,Rio de Janeiro,No,No,L1,66,No
C100875,Customer 876,83378508511,1979-02-22,21923,Freelancer,High,2023-12-09,BR,PE,Recife,No,No,L3,6,No
C100876,Customer 877,8795863852,2022-05-23,20928,Teacher,Low,2024-08-19,BR,AM,Manaus,No,No,L1,38,No
C100877,Customer 878,74003947841,2021-02-15,8806,Consultant,Low,2023-08-15,BR,RJ,Rio de Janeiro,No,No,L2,65,No
C100878,Customer 879,99256213852,1996-08-10,38593,Chef,Low,2022-12-06,BR,RN,Natal,No,No,L2,37,No
C100879,Customer 880,5729383941,2008-01-17,29056,Accountant,Low,2022-06-25,BR,CE,Fortaleza,No,No,L2,48,No
C100880,Customer 881,43955499104,1967-06-24,9043,Entrepreneur,Low,2021-06-18,BR,RJ,Rio de Janeiro,No,No,L3,57,No
C100881,Customer 882,51714408300,2001-05-09,8554,Mechanic,Low,2021-01-09,BR,RJ,Rio de Janeiro,No,No,L1,65,No
C100882,Customer 883,6986574729,1964-11-01,14389,Nurse,Low,2022-10-19,BR,CE,Fortaleza,No,No,L1,47,No
C100883,Customer 884,82145028821,1960-10-31,16244,Designer,Low,2022-04-07,BR,RS,Porto Alegre,No,No,L2,10,No
C100884,Customer 885,10002615775,1958-09-30,22487,Freelancer,Low,2024-05-13,BR,GO,Goiânia,No,No,L3,40,No
C100885,Customer 886,9624738975,2015-02-23,11742,Freelancer,Medium,2022-12-29,BR,SP,São Paulo,No,No,L1,55,No
C100886,Customer 887,118326883,1984-10-28,16432,Trader,Low,2022-07-04,BR,RN,Natal,No,No,L3,89,No
C100887,Customer 888,6951799689,1959-09-21,20275,Accountant,Medium,2020-04-28,BR,PE,Recife,No,No,L1,65,No
C100888,Customer 889,37907414494,2003-02-04,28629,Store Owner,Low,2025-06-15,BR,RJ,Rio de Janeiro,No,No,L3,77,No
C100889,Customer 890,54826941969,1975-01-06,11242,Mechanic,Low,2024-10-03,BR,PE,Recife,No,No,L1,91,No
C100890,Customer 891,71528996520,1998-01-03,14651,Entrepreneur,Low,2024-03-31,BR,DF,Brasília,No,No,L2,43,No
C100891,Customer 892,33158586058,1968-01-23,15778,Designer,Low,2022-06-19,BR,AM,Manaus,No,No,L3,60,No
C100892,Customer 893,8284707748,2003-08-22,15361,Accountant,Low,2020-09-17,BR,RN,Natal,No,No,L2,34,No
C100893,Customer 894,33378247535,1980-08-14,14218,Designer,Low,2021-11-24,BR,PA,Belém,No,No,L3,46,No
C100894,Customer 895,31804158247,1997-01-26,14190,Dentist,Low,2022-09-04,BR,PE,Recife,No,No,L3,65,No
C100895,Customer 896,35299255431,1960-03-14,13035,Driver,Low,2020-01-29,BR,PR,Curitiba,No,No,L1,32,No
C100896,Customer 897,53702341223,2008-07-21,19729,Chef,Medium,2024-03-14,BR,MG,Belo Horizonte,Yes,No,L3,57,No
C100897,Customer 898,81171157282,1998-04-10,17335,Lawyer,Low,2024-09-30,BR,AM,Manaus,No,No,L2,44,No
C100898,Customer 899,95454013641,1960-12-21,36322,Accountant,Low,2022-02-26,BR,DF,Brasília,No,No,L1,25,No
C100899,Customer 900,22070312913,2018-10-15,15076,Store Owner,Medium,2021-08-16,BR,SP,Campinas,No,No,L2,75,No
C100900,Customer 901,85161213842,1990-06-03,8633,Accountant,High,2023-10-11,BR,RN,Natal,No,No,L3,23,No
C100901,Customer 902,87186744615,1977-12-23,7793,Chef,Low,2020-12-23,BR,GO,Goiânia,No,No,L3,45,No
C100902,Customer 903,48077156889,2004-08-19,16862,Student,Low,2020-05-15,BR,SC,Florianópolis,No,No,L1,50,No
C100903,Customer 904,85329202338,1986-07-29,8701,Trader,Low,2021-10-22,BR,PE,Recife,No,No,L1,49,No
C100904,Customer 905,4770679561,1959-07-12,15607,Student,High,2025-08-30,BR,AM,Manaus,No,No,L1,44,No
C100905,Customer 906,33706296518,2021-06-25,22574,Driver,High,2024-06-24,BR,SC,Florianópolis,No,No,L3,39,No
C100906,Customer 907,21631504616,1975-03-22,11926,Store Owner,Low,2024-11-15,BR,AM,Manaus,No,No,L1,49,No
C100907,Customer 908,62678020812,2000-08-20,47384,Entrepreneur,Low,2021-03-19,BR,CE,Fortaleza,No,No,L3,96,No
C100908,Customer 909,20722267207,1962-09-17,41427,Trader,Medium,2022-07-17,BR,SC,Florianópolis,No,No,L2,43,No
C100909,Customer 910,74067357855,1973-09-07,48146,Lawyer,Low,2021-11-18,BR,PA,Belém,No,No,L1,53,No
C100910,Customer 911,18111535565,1980-04-20,12858,Nurse,Low,2022-07-21,BR,RN,Natal,No,No,L1,52,No
C100911,Customer 912,49288595568,2005-08-22,20661,Dentist,Low,2023-08-31,BR,MG,Belo Horizonte,No,No,L1,59,No
C100912,Customer 913,69806357247,1992-03-02,21946,Designer,Medium,2023-08-17,BR,SP,Campinas,No,No,L1,27,No
C100913,Customer 914,95084487108,1996-02-25,16568,Trader,Low,2023-04-19,BR,BA,Salvador,No,No,L2,61,No
C100914,Customer 915,60935846031,1964-09-26,7438,Student,Low,2021-12-31,BR,SC,Florianópolis,No,No,L3,60,No
C100915,Customer 916,85756431896,2016-03-10,36151,Freelancer,Low,2020-07-14,BR,GO,Goiânia,No,No,L3,51,No
C100916,Customer 917,28428447326,2011-12-26,14813,Designer,Low,2023-01-02,BR,SP,Campinas,No,No,L1,16,No
C100917,Customer 918,76069694204,2004-07-02,12653,Driver,Low,2025-08-21,BR,PR,Curitiba,No,No,L2,67,No
C100918,Customer 919,41874576949,1969-03-31,18095,Freelancer,Low,2025-06-05,BR,BA,Salvador,No,No,L3,24,No
C100919,Customer 920,19731446798,1961-03-28,4867,Dentist,Medium,2020-11-15,BR,SP,São Paulo,No,No,L1,62,No
C100920,Customer 921,91527239711,2004-08-23,18895,Accountant,Medium,2023-04-12,BR,PA,Belém,No,No,L2,57,No
C100921,Customer 922,85901388186,1974-12-26,40905,Driver,Low,2025-09-04,BR,GO,Goiânia,Yes,No,L2,52,No
C100922,Customer 923,40329331310,1970-08-04,15379,Consultant,Medium,2020-10-08,BR,BA,Salvador,No,No,L3,38,No
C100923,Customer 924,20090900721,1962-03-29,10418,Driver,Low,2023-08-12,BR,SP,Campinas,No,No,L1,25,No
C100924,Customer 925,91052023847,1970-10-22,25332,Mechanic,Low,2021-04-21,BR,AM,Manaus,No,No,L3,76,No
C100925,Customer 926,96614885306,2010-02-18,40678,Nurse,Low,2021-11-17,BR,DF,Brasília,No,No,L1,54,No
C100926,Customer 927,77220022914,2011-01-18,12566,Dentist,Low,2020-09-07,BR,PA,Belém,No,No,L1,67,No
C100927,Customer 928,26893994329,1967-08-17,29325,Nurse,Low,2024-07-15,BR,CE,Fortaleza,No,No,L3,100,No
C100928,Customer 929,83309679875,1963-06-12,46764,Lawyer,Low,2020-08-08,BR,RS,Porto Alegre,No,No,L1,60,No
C100929,Customer 930,73672249415,2015-02-11,10269,Lawyer,Low,2021-03-08,BR,GO,Goiânia,No,No,L2,100,No
C100930,Customer 931,60729360423,2014-04-02,8032,Mechanic,Medium,2025-03-22,BR,DF,Brasília,No,No,L2,22,No
C100931,Customer 932,9206569657,2013-11-30,6300,Mechanic,High,2025-03-22,BR,RN,Natal,No,No,L2,53,No
C100932,Customer 933,42324558675,1969-07-30,6706,Nurse,Low,2020-05-18,BR,MG,Belo Horizonte,No,Yes,L2,59,No
C100933,Customer 934,74763412968,1990-09-29,18846,Consultant,Low,2020-03-27,BR,PA,Belém,No,No,L3,86,No
C100934,Customer 935,60776483938,1996-06-27,13195,Store Owner,Medium,2022-08-31,BR,RJ,Rio de Janeiro,No,No,L3,80,No
C100935,Customer 936,42747235493,1966-03-30,22051,Entrepreneur,Medium,2022-02-22,BR,PR,Curitiba,No,No,L3,29,No
C100936,Customer 937,98295643094,1982-02-18,12192,Lawyer,Medium,2020-01-05,BR,DF,Brasília,No,No,L3,79,No
C100937,Customer 938,60479890753,2021-04-03,14522,Store Owner,Low,2025-02-03,BR,SP,Campinas,No,No,L2,52,No
C100938,Customer 939,27107428232,2010-01-16,29102,Mechanic,Medium,2021-08-03,BR,SC,Florianópolis,No,No,L1,89,No
C100939,Customer 940,20804231782,1959-07-04,25483,Software Engineer,Low,2020-10-22,BR,GO,Goiânia,No,No,L2,45,No
C100940,Customer 941,34273951025,1993-11-23,5364,Lawyer,Low,2020-07-15,BR,RN,Natal,No,No,L2,81,No
C100941,Customer 942,16680427970,2010-07-06,12752,Trader,Low,2020-02-02,BR,GO,Goiânia,No,No,L1,1,No
C100942,Customer 943,76020409386,1983-12-16,12436,Driver,Low,2023-07-13,BR,PA,Belém,No,No,L3,86,No
C100943,Customer 944,66981307592,1983-09-17,18189,Mechanic,Low,2023-09-29,BR,SP,São Paulo,Yes,No,L2,64,No
C100944,Customer 945,97775389709,1972-07-10,6621,Chef,Low,2021-01-03,BR,RS,Porto Alegre,No,No,L3,56,No
C100945,Customer 946,54181939233,1987-05-07,7001,Trader,Low,2021-10-15,BR,DF,Brasília,No,No,L2,49,No
C100946,Customer 947,38605540247,1985-04-14,28657,Teacher,Medium,2024-10-06,BR,SC,Florianópolis,No,No,L1,65,No
C100947,Customer 948,6320172250,1984-06-28,17677,Software Engineer,Low,2025-09-15,BR,SP,Campinas,No,No,L1,19,No
C100948,Customer 949,98507211297,2014-12-22,11284,Driver,Low,2020-05-05,BR,SP,Campinas,No,No,L2,72,No
C100949,Customer 950,7940536919,2020-09-16,6144,Teacher,Medium,2020-09-24,BR,SP,Campinas,No,No,L1,59,No
C100950,Customer 951,20540468910,1962-11-21,13905,Mechanic,Low,2020-08-25,BR,CE,Fortaleza,No,No,L1,67,No
C100951,Customer 952,58621106588,2020-03-11,2161,Teacher,Low,2021-04-26,BR,RS,Porto Alegre,Yes,No,L3,29,No
C100952,Customer 953,72464551994,2004-05-14,10428,Consultant,High,2023-11-13,BR,GO,Goiânia,No,No,L1,44,No
C100953,Customer 954,79682568823,2019-08-20,9055,Software Engineer,High,2020-07-10,BR,AM,Manaus,No,No,L1,88,No
C100954,Customer 955,77985581601,1998-12-07,30206,Entrepreneur,Low,2022-02-25,BR,RS,Porto Alegre,No,No,L3,52,No
C100955,Customer 956,87114570646,1985-07-23,7383,Student,Medium,2025-07-14,BR,PR,Curitiba,No,No,L3,25,No
C100956,Customer 957,45517385501,2006-02-19,26744,Entrepreneur,Medium,2022-02-22,BR,SP,Campinas,No,No,L2,72,No
C100957,Customer 958,30477243650,2014-12-11,22161,Dentist,Low,2022-05-19,BR,RJ,Rio de Janeiro,No,No,L2,84,No
C100958,Customer 959,77597013833,2013-01-27,19760,Lawyer,Low,2023-05-19,BR,SP,Campinas,No,Yes,L1,53,No
C100959,Customer 960,78494877607,1970-06-21,43324,Dentist,Low,2021-09-16,BR,DF,Brasília,Yes,No,L1,78,No
C100960,Customer 961,29021988561,1974-02-15,40699,Student,Medium,2024-03-06,BR,RN,Natal,No,No,L2,65,No
C100961,Customer 962,94359596727,1971-12-14,32269,Designer,Low,2020-05-13,BR,RN,Natal,No,No,L3,39,No
C100962,Customer 963,12394813611,1974-07-30,13542,Designer,Low,2025-07-09,BR,DF,Brasília,No,No,L1,50,No
C100963,Customer 964,53704274386,1982-03-02,17317,Entrepreneur,Low,2021-05-28,BR,CE,Fortaleza,No,Yes,L1,68,No
C100964,Customer 965,50054710271,1985-09-09,12774,Trader,Medium,2024-10-24,BR,DF,Brasília,No,No,L3,35,No
C100965,Customer 966,44143977696,1960-05-15,8234,Designer,Low,2021-06-15,BR,PE,Recife,No,No,L2,46,No
C100966,Customer 967,92798309732,1991-01-16,4737,Entrepreneur,Low,2022-04-21,BR,GO,Goiânia,No,No,L1,41,No
C100967,Customer 968,49030096085,2020-09-19,14513,Student,Low,2025-03-19,BR,MG,Belo Horizonte,No,Yes,L3,79,No
C100968,Customer 969,36962283901,1963-10-08,22211,Trader,Low,2024-02-15,BR,DF,Brasília,No,No,L1,35,No
C100969,Customer 970,20174452927,1991-03-09,23837,Designer,Medium,2021-07-26,BR,SC,Florianópolis,No,No,L3,80,No
C100970,Customer 971,60255861093,1962-12-14,54906,Entrepreneur,Low,2023-07-27,BR,RS,Porto Alegre,No,No,L1,53,No
C100971,Customer 972,124321535,1999-12-01,6628,Lawyer,Medium,2024-06-02,BR,SP,São Paulo,No,No,L3,86,No
C100972,Customer 973,55529781116,1996-05-08,22974,Teacher,Low,2023-04-05,BR,RS,Porto Alegre,No,No,L2,39,No
C100973,Customer 974,82854624924,1971-12-22,10276,Store Owner,Low,2021-01-03,BR,MG,Belo Horizonte,No,No,L3,62,No
C100974,Customer 975,47551027542,1994-03-16,32657,Dentist,Medium,2023-06-04,BR,RS,Porto Alegre,No,No,L1,34,No
C100975,Customer 976,76218697611,1989-03-24,12569,Teacher,Low,2020-02-12,BR,RN,Natal,No,No,L1,62,No
C100976,Customer 977,76893940674,2022-10-12,10173,Driver,High,2021-03-21,BR,AM,Manaus,No,No,L3,70,No
C100977,Customer 978,23000453153,1993-01-09,19902,Driver,Low,2020-08-20,BR,BA,Salvador,No,No,L2,55,No
C100978,Customer 979,68836411184,1978-11-26,7078,Accountant,Medium,2024-05-04,BR,SP,Campinas,No,No,L1,69,No
C100979,Customer 980,63084498451,2020-07-05,16860,Trader,Low,2020-09-09,BR,PR,Curitiba,No,No,L2,82,No
C100980,Customer 981,66586514108,1958-05-07,7352,Mechanic,Low,2022-10-01,BR,PA,Belém,No,No,L2,56,No
C100981,Customer 982,16503870994,2011-12-18,13317,Entrepreneur,Low,2024-06-23,BR,PE,Recife,No,No,L3,69,No
C100982,Customer 983,66996384134,1996-03-09,55843,Accountant,Low,2020-09-27,BR,GO,Goiânia,No,No,L2,79,No
C100983,Customer 984,66159443107,2000-04-22,17354,Student,Low,2022-11-14,BR,GO,Goiânia,No,No,L2,47,No
C100984,Customer 985,79319398750,1998-05-08,15710,Designer,Low,2025-03-08,BR,SC,Florianópolis,No,Yes,L1,61,No
C100985,Customer 986,68862690001,2021-10-18,18159,Mechanic,Low,2022-06-29,BR,SC,Florianópolis,No,No,L2,91,No
C100986,Customer 987,23025124684,2020-11-29,30821,Accountant,Low,2023-12-23,BR,RJ,Rio de Janeiro,No,No,L2,46,No
C100987,Customer 988,41883081028,1983-01-09,19416,Lawyer,Low,2022-07-14,BR,MG,Belo Horizonte,No,No,L2,88,No
C100988,Customer 989,87404934505,2020-11-17,37595,Student,Low,2020-12-19,BR,MG,Belo Horizonte,No,No,L1,83,No
C100989,Customer 990,89131248776,2018-03-08,21325,Freelancer,Low,2020-02-18,BR,PA,Belém,No,No,L3,92,No
C100990,Customer 991,22564267103,2005-11-19,18318,Student,Medium,2021-05-13,BR,AM,Manaus,Yes,No,L3,79,No
C100991,Customer 992,31166298417,1965-02-16,32420,Teacher,Low,2024-02-27,BR,MG,Belo Horizonte,No,No,L2,49,No
C100992,Customer 993,68368270736,1975-02-04,25852,Driver,Low,2025-06-05,BR,RJ,Rio de Janeiro,No,No,L1,46,No
C100993,Customer 994,51244691309,2004-03-08,7792,Consultant,Low,2024-07-01,BR,DF,Brasília,No,No,L1,31,No
C100994,Customer 995,90066060457,1991-09-16,4038,Designer,Medium,2021-04-30,BR,PR,Curitiba,No,No,L2,84,No
C100995,Customer 996,548769609,1959-12-31,15816,Software Engineer,Medium,2022-06-20,BR,RJ,Rio de Janeiro,No,No,L1,100,No
C100996,Customer 997,35210886336,2000-01-27,15571,Chef,Medium,2025-01-03,BR,PE,Recife,No,No,L1,71,No
C100997,Customer 998,49354661121,1990-01-08,11623,Chef,Medium,2022-05-26,BR,RS,Porto Alegre,No,No,L2,41,No
C100998,Customer 999,47861694270,2008-07-25,22809,Mechanic,Medium,2020-11-25,BR,SC,Florianópolis,Yes,No,L2,54,No
C100999,Customer 1000,70297157785,2020-02-20,26771,Entrepreneur,Low,2024-05-12,BR,RS,Porto Alegre,No,No,L1,39,No
C101000,Customer 1001,27334431683,1969-04-29,16091,Designer,Low,2023-06-29,BR,MG,Belo Horizonte,No,No,L2,56,No
C101001,Customer 1002,30989629383,1978-11-04,14814,Lawyer,High,2023-05-27,BR,SC,Florianópolis,No,No,L2,75,No
C101002,Customer 1003,31256703004,1958-01-21,22530,Freelancer,Low,2021-05-07,BR,PR,Curitiba,No,No,L3,65,No
C101003,Customer 1004,42039786858,1961-03-29,11721,Lawyer,High,2022-12-10,BR,PA,Belém,No,No,L1,74,No
C101004,Customer 1005,15663147575,2003-06-18,17547,Student,Medium,2022-05-25,BR,RS,Porto Alegre,No,No,L2,20,No
C101005,Customer 1006,71696129163,1965-07-04,20628,Driver,Low,2024-02-22,BR,RJ,Rio de Janeiro,No,No,L1,30,No
C101006,Customer 1007,37882533603,1987-06-28,11572,Software Engineer,Low,2020-07-08,BR,SP,São Paulo,No,No,L1,57,No
C101007,Customer 1008,85777014249,1979-01-18,56580,Mechanic,Low,2024-11-26,BR,PE,Recife,No,No,L3,65,No
C101008,Customer 1009,54720626193,2006-11-14,10745,Driver,Low,2021-02-01,BR,RJ,Rio de Janeiro,Yes,No,L2,71,No
C101009,Customer 1010,82378317987,2015-05-23,4153,Nurse,Medium,2021-06-10,BR,PR,Curitiba,No,No,L3,67,No
C101010,Customer 1011,83347266699,1980-06-01,17689,Consultant,Low,2023-11-18,BR,BA,Salvador,No,No,L3,52,No
C101011,Customer 1012,46393537044,2010-09-14,8638,Trader,Low,2025-07-27,BR,PR,Curitiba,No,No,L2,60,No
C101012,Customer 1013,13677941327,1960-07-30,13064,Trader,Low,2021-11-22,BR,RJ,Rio de Janeiro,No,No,L2,44,No
C101013,Customer 1014,23178837605,2011-12-02,28479,Nurse,Low,2024-01-08,BR,RN,Natal,No,No,L2,89,No
C101014,Customer 1015,38244352007,1962-07-10,22386,Software Engineer,Low,2023-03-26,BR,RN,Natal,No,No,L2,79,No
C101015,Customer 1016,77894554987,2012-10-13,17826,Teacher,Low,2025-06-15,BR,RJ,Rio de Janeiro,No,No,L2,50,No
C101016,Customer 1017,13198640732,2015-08-29,18421,Store Owner,Low,2025-01-03,BR,RS,Porto Alegre,No,No,L3,86,No
C101017,Customer 1018,48517504355,1970-12-21,8932,Entrepreneur,Medium,2022-09-24,BR,SC,Florianópolis,No,No,L3,58,No
C101018,Customer 1019,70419834133,1961-03-08,19683,Freelancer,Medium,2024-03-13,BR,MG,Belo Horizonte,No,No,L2,14,No
C101019,Customer 1020,83297429406,1996-12-07,11180,Student,Low,2023-05-06,BR,RN,Natal,No,No,L2,27,No
C101020,Customer 1021,54671590466,2000-02-08,49560,Teacher,Low,2023-11-16,BR,CE,Fortaleza,No,No,L3,48,No
C101021,Customer 1022,41004255784,1982-02-04,17347,Consultant,Low,2024-02-22,BR,RJ,Rio de Janeiro,No,No,L2,23,No
C101022,Customer 1023,7674445918,1996-08-03,14169,Chef,Medium,2024-04-14,BR,MG,Belo Horizonte,No,No,L3,52,No
C101023,Customer 1024,60651802995,1959-09-17,12611,Designer,Medium,2022-01-28,BR,MG,Belo Horizonte,No,No,L2,56,No
C101024,Customer 1025,78809661785,1960-10-26,13329,Teacher,Low,2022-05-27,BR,BA,Salvador,No,No,L3,51,No
C101025,Customer 1026,76774840289,2005-12-17,9156,Trader,Low,2023-04-08,BR,PR,Curitiba,No,No,L3,67,No
C101026,Customer 1027,28089028956,1973-07-21,1823,Entrepreneur,Medium,2021-01-07,BR,PE,Recife,No,No,L2,30,No
C101027,Customer 1028,62810803427,1967-05-26,34207,Accountant,Low,2021-07-27,BR,RJ,Rio de Janeiro,No,No,L3,55,No
C101028,Customer 1029,51003876454,2009-08-27,47312,Designer,Low,2024-07-16,BR,BA,Salvador,No,Yes,L3,64,Yes
C101029,Customer 1030,69782580039,1993-11-01,9310,Driver,Medium,2020-06-06,BR,BA,Salvador,No,No,L3,78,No
C101030,Customer 1031,67313466824,1979-06-16,11131,Trader,Medium,2023-10-29,BR,SP,São Paulo,Yes,No,L3,80,No
C101031,Customer 1032,63483244404,1997-02-17,28584,Accountant,Low,2022-08-09,BR,SC,Florianópolis,No,No,L3,35,No
C101032,Customer 1033,63963508533,2021-03-06,20250,Chef,Low,2020-03-06,BR,PE,Recife,No,No,L1,39,No
C101033,Customer 1034,58870871491,2020-09-08,14675,Freelancer,Low,2023-04-08,BR,PE,Recife,No,No,L2,73,No
C101034,Customer 1035,23732413719,2005-09-10,68972,Designer,Medium,2024-03-17,BR,AM,Manaus,No,No,L3,64,No
C101035,Customer 1036,31690594606,1994-05-05,3090,Chef,High,2022-01-30,BR,BA,Salvador,No,No,L1,46,No
C101036,Customer 1037,13226406029,1971-04-07,18627,Software Engineer,Low,2022-01-15,BR,PE,Recife,No,No,L3,67,No
C101037,Customer 1038,1036154652,2013-12-12,26343,Nurse,Low,2022-07-01,BR,SP,Campinas,No,No,L2,64,No
C101038,Customer 1039,5983555144,2008-12-18,22794,Dentist,Low,2021-09-22,BR,PA,Belém,No,No,L1,90,No
C101039,Customer 1040,51992935852,1959-01-16,12588,Dentist,Medium,2022-08-21,BR,RJ,Rio de Janeiro,No,No,L3,52,No
C101040,Customer 1041,31218125980,2011-01-12,14973,Accountant,Low,2022-07-10,BR,PR,Curitiba,No,No,L1,45,No
C101041,Customer 1042,34435799854,1990-01-03,17104,Lawyer,High,2023-07-05,BR,SP,São Paulo,No,No,L3,40,No
C101042,Customer 1043,56999088546,1962-07-18,9729,Consultant,High,2020-03-07,BR,PA,Belém,No,No,L1,41,No
C101043,Customer 1044,76961010622,2002-06-20,21774,Accountant,Medium,2024-07-25,BR,PR,Curitiba,Yes,No,L1,42,No
C101044,Customer 1045,39041945327,1981-06-24,20091,Dentist,Low,2023-04-30,BR,SC,Florianópolis,No,No,L1,99,No
C101045,Customer 1046,71036428592,2008-02-07,88142,Dentist,Medium,2020-05-23,BR,GO,Goiânia,No,No,L1,67,No
C101046,Customer 1047,88644333704,1960-02-15,10903,Student,Low,2020-05-29,BR,GO,Goiânia,No,No,L3,53,No
C101047,Customer 1048,70373327985,1959-11-13,6832,Store Owner,High,2024-01-31,BR,PR,Curitiba,No,No,L2,74,No
C101048,Customer 1049,46593133207,2019-07-27,13616,Mechanic,Medium,2021-12-31,BR,SC,Florianópolis,No,Yes,L2,82,No
C101049,Customer 1050,32674196354,2012-02-21,19619,Lawyer,Low,2024-08-07,BR,RJ,Rio de Janeiro,No,No,L2,77,No
C101050,Customer 1051,59511927353,2021-08-18,12036,Lawyer,Low,2024-02-28,BR,AM,Manaus,No,No,L2,55,No
C101051,Customer 1052,98571577110,1967-08-12,5304,Lawyer,Medium,2020-05-23,BR,PA,Belém,No,No,L2,61,No
C101052,Customer 1053,29012147358,1991-06-28,17083,Accountant,Medium,2025-04-23,BR,BA,Salvador,No,No,L3,40,No
C101053,Customer 1054,39231590391,1997-12-13,16342,Chef,Low,2021-04-19,BR,GO,Goiânia,No,No,L2,51,No
C101054,Customer 1055,56977720368,1986-02-09,16394,Software Engineer,Low,2022-06-13,BR,PR,Curitiba,No,Yes,L1,56,No
C101055,Customer 1056,66242649588,1980-09-03,23298,Designer,Low,2021-12-26,BR,PE,Recife,No,No,L3,69,No
C101056,Customer 1057,27104996415,2009-03-22,16456,Designer,Low,2020-01-17,BR,MG,Belo Horizonte,No,No,L2,37,No
C101057,Customer 1058,15103045170,2009-05-12,42197,Software Engineer,Low,2022-06-27,BR,BA,Salvador,No,No,L3,32,No
C101058,Customer 1059,61732036839,1963-06-03,16821,Lawyer,Low,2022-09-04,BR,SP,São Paulo,No,No,L1,74,No
C101059,Customer 1060,88557806577,1996-12-04,27785,Chef,Low,2021-12-12,BR,RS,Porto Alegre,No,No,L2,43,No
C101060,Customer 1061,80432836185,2008-02-18,14957,Mechanic,Low,2020-11-03,BR,PA,Belém,No,No,L2,67,No
C101061,Customer 1062,99954300036,1974-10-13,9583,Store Owner,Low,2024-05-18,BR,SP,São Paulo,No,No,L3,46,No
C101062,Customer 1063,52169045893,2023-01-17,11585,Consultant,Medium,2025-09-16,BR,MG,Belo Horizonte,No,No,L2,42,No
C101063,Customer 1064,27363509218,1973-10-27,7060,Student,Low,2023-02-14,BR,CE,Fortaleza,Yes,No,L1,54,No
C101064,Customer 1065,20062021258,1962-01-06,9163,Student,Low,2020-08-05,BR,SC,Florianópolis,Yes,No,L3,42,No
C101065,Customer 1066,76571599681,2002-11-11,9448,Freelancer,Low,2023-08-05,BR,PR,Curitiba,No,No,L2,59,No
